EvtN	HitN	TrackID	Energy	DetID	Process	DOI	HP	Time
1781	1	1	0	0	4	10	45	3.31518	
1785	1	1	0	0	4	10	45	3.3379	
1801	1	1	0	0	4	1	45	3.31106	
1807	1	1	0	0	4	1	45	3.31379	
1808	1	1	0	0	4	1	45	3.31172	
1814	1	1	0	0	4	1	45	3.30688	
1821	1	1	0	0	4	1	45	3.31452	
1824	1	1	0	0	4	10	45	3.3312	
1829	1	1	0	0	4	1	45	3.31324	
1832	1	1	0	0	4	1	45	3.31237	
1833	1	1	0	0	4	1	45	3.31361	
1837	1	1	145.041	0	2	10	45	3.31129	
1837	2	1	0	0	4	1	45	3.32965	
1844	1	1	662	0	1	10	45	3.31269	
1854	1	1	0	0	4	10	45	3.34053	
1870	1	1	0	0	4	10	45	3.30811	
1878	1	1	0	0	4	1	45	3.31017	
1886	1	1	455.592	0	2	1	45	3.31087	
1886	2	1	206.408	0	1	1	45	3.32185	
1889	1	1	0	0	4	10	45	3.3178	
1900	1	1	0	0	4	10	45	3.30752	
1907	1	1	0	0	4	1	45	3.31328	
1909	1	1	25.4917	0	2	1	45	3.31163	
1909	2	1	0	0	4	1	45	3.31457	
1913	1	1	456.761	0	2	1	45	3.31373	
1913	2	1	0	0	4	1	45	3.31542	
1916	1	1	0	0	4	1	45	3.31151	
1921	1	1	0	0	4	10	45	3.31328	
1930	1	1	338.751	0	2	1	45	3.31236	
1930	2	1	0	0	4	1	45	3.32713	
1973	1	1	0	0	4	10	45	3.33644	
1975	1	1	0	0	4	10	45	3.33688	
1985	1	1	0	0	4	1	45	3.31517	
1986	1	1	221.07	0	2	1	45	3.31084	
1986	2	1	0	0	4	1	45	3.33602	
1991	1	1	0	0	4	1	45	3.31544	
1996	1	1	306.639	0	2	10	45	3.31033	
1996	2	1	0	0	4	10	45	3.3109	
2011	1	1	0	0	4	1	45	3.31331	
2013	1	1	253.846	0	2	10	45	3.30921	
2013	2	1	0	0	4	10	45	3.33966	
2014	1	1	0	0	4	10	45	3.30891	
2018	1	1	1.46081	0	2	10	45	3.31025	
2018	2	1	0	0	4	1	45	3.31688	
2041	1	1	0	0	4	10	45	3.30812	
2061	1	1	0	0	4	10	45	3.32592	
2088	1	1	0	0	4	1	45	3.31458	
2093	1	1	0	0	4	1	45	3.31502	
2094	1	1	0	0	4	1	45	3.31536	
2104	1	1	0	0	4	1	45	3.30711	
2106	1	1	30.1478	0	2	1	45	3.32182	
2106	2	1	0	0	4	1	45	3.34055	
2113	1	1	662	0	1	1	45	3.31097	
2121	1	1	0	0	4	1	45	3.31496	
2136	1	1	0	0	4	10	45	3.31361	
2141	1	1	0	0	4	1	45	3.31516	
2142	1	1	0	0	4	10	45	3.3157	
2152	1	1	427.855	0	2	1	45	3.31151	
2152	2	1	0	0	4	1	45	3.32785	
2157	1	1	0	0	4	1	45	3.32159	
2167	1	1	320.763	0	2	1	45	3.31378	
2167	2	1	0	0	4	1	45	3.32547	
2175	1	1	27.1302	0	2	10	45	3.30897	
2175	2	1	0	0	4	10	45	3.32633	
2195	1	1	0	0	4	1	45	3.30804	
2218	1	1	0	0	4	10	45	3.3082	
2230	1	1	305.105	0	2	1	45	3.31214	
2230	2	1	0	0	4	1	45	3.3163	
2232	1	1	0	0	4	1	45	3.32074	
2233	1	1	0	0	4	1	45	3.31295	
2235	1	1	0	0	4	1	45	3.31465	
2243	1	1	0	0	3	1	45	3.31233	
2243	2	1	0	0	4	1	45	3.32381	
2273	1	1	0	0	4	10	45	3.30675	
2288	1	1	0	0	4	1	45	3.31422	
2291	1	1	467.071	0	2	1	45	3.3127	
2291	2	1	0	0	4	1	45	3.32058	
2296	1	1	0	0	4	10	45	3.31957	
2312	1	1	0	0	4	10	45	3.30865	
2319	1	1	0	0	4	10	45	3.32993	
2336	1	1	139.857	0	2	10	45	3.31061	
2336	2	1	27.2712	0	2	10	45	3.32183	
2336	3	1	0	0	4	10	45	3.32977	
2341	1	1	0	0	4	1	45	3.31227	
2344	1	1	0	0	4	1	45	3.30889	
2346	1	1	0	0	4	10	45	3.30971	
2370	1	1	437.695	0	2	1	45	3.31077	
2370	2	1	0	0	4	10	45	3.31257	
2385	1	1	0	0	4	10	45	3.32625	
2387	1	1	0	0	4	10	45	3.32639	
2389	1	1	0	0	4	1	45	3.3145	
2395	1	1	0	0	3	10	45	3.33227	
2395	2	1	0	0	4	10	45	3.33378	
2405	1	1	0	0	4	1	45	3.31019	
2409	1	1	0	0	4	10	45	3.30733	
2416	1	1	190.279	0	2	10	45	3.31052	
2416	2	1	104.659	0	2	1	45	3.33179	
2416	3	1	0	0	4	1	45	3.33352	
2419	1	1	0	0	4	1	45	3.31204	
2435	1	1	0	0	4	10	45	3.30717	
2451	1	1	0	0	4	1	45	3.31394	
2462	1	1	0	0	4	1	45	3.31333	
2468	1	1	0	0	4	10	45	3.32178	
2469	1	1	0	0	4	1	45	3.31364	
2474	1	1	0	0	4	1	45	3.31371	
2491	1	1	0	0	4	1	45	3.31389	
2515	1	1	3.24601	0	2	10	45	3.30947	
2515	2	1	0	0	4	1	45	3.33482	
2522	1	1	472.192	0	2	10	45	3.30906	
2522	2	1	0	0	4	10	45	3.31678	
2531	1	1	68.0997	0	2	1	45	3.31083	
2531	2	1	0	0	4	1	45	3.3124	
2540	1	1	662	0	1	10	45	3.30694	
2542	1	1	0	0	4	1	45	3.30952	
2543	1	1	0	0	4	10	45	3.31308	
2552	1	1	0	0	4	10	45	3.3207	
2560	1	1	0	0	4	10	45	3.30759	
2561	1	1	0	0	4	10	45	3.30671	
2564	1	1	0	0	4	1	45	3.31236	
2568	1	1	0	0	4	1	45	3.3094	
2581	1	1	145.047	0	2	10	45	3.30752	
2581	2	1	0	0	4	1	45	3.3234	
2591	1	1	0	0	4	1	45	3.31108	
2603	1	1	105.918	0	2	1	45	3.31343	
2603	2	1	0	0	4	1	45	3.33298	
2650	1	1	0	0	4	10	45	3.31998	
2665	1	1	0	0	4	10	45	3.30648	
2694	1	1	320.122	0	2	1	45	3.31073	
2694	2	1	133.274	0	2	1	45	3.33623	
2694	3	1	0	0	4	1	45	3.34227	
2696	1	1	196.063	0	2	10	45	3.31265	
2696	2	1	0	0	4	10	45	3.32282	
2705	1	1	0	0	4	10	45	3.33534	
2712	1	1	0	0	4	10	45	3.33382	
2718	1	1	0	0	4	1	45	3.30912	
2734	1	1	179.338	0	2	10	45	3.31312	
2734	2	1	0	0	4	10	45	3.33079	
2739	1	1	273.191	0	2	10	45	3.30861	
2739	2	1	0	0	4	10	45	3.32413	
2745	1	1	175.609	0	2	10	45	3.31234	
2745	2	1	0	0	4	1	45	3.33029	
2759	1	1	0	0	4	1	45	3.31256	
2760	1	1	186.115	0	2	10	45	3.30892	
2760	2	1	0	0	4	10	45	3.3121	
2767	1	1	0	0	4	10	45	3.32381	
2779	1	1	0	0	4	10	45	3.3346	
2780	1	1	0	0	4	1	45	3.3093	
2787	1	1	0	0	4	1	45	3.31224	
2798	1	1	0	0	4	1	45	3.30976	
2803	1	1	0	0	4	1	45	3.31345	
2814	1	1	353.653	0	2	1	45	3.31403	
2814	2	1	0	0	4	10	45	3.31824	
2820	1	1	0	0	4	1	45	3.31347	
2825	1	1	0	0	4	10	45	3.33868	
2831	1	1	134.319	0	2	1	45	3.31248	
2831	2	1	0	0	4	1	45	3.33377	
2834	1	1	436.496	0	2	1	45	3.31216	
2834	2	1	225.504	0	1	10	45	3.32452	
2835	1	1	61.9286	0	2	1	45	3.31167	
2835	2	1	0	0	4	1	45	3.32263	
2855	1	1	0	0	4	10	45	3.307	
2868	1	1	0	0	4	1	45	3.31083	
2872	1	1	136.263	0	2	1	45	3.31276	
2872	2	1	0	0	4	1	45	3.34453	
2881	1	1	0	0	4	1	45	3.31412	
2911	1	1	0	0	4	10	45	3.31588	
2936	1	1	0	0	4	10	45	3.33166	
2938	1	1	91.7326	0	2	1	45	3.31091	
2938	2	1	0	0	4	1	45	3.31618	
2939	1	1	0	0	4	1	45	3.31287	
2945	1	1	0	0	4	10	45	3.31072	
2946	1	1	0	0	4	10	45	3.3068	
2957	1	1	0	0	4	10	45	3.30788	
2967	1	1	428.951	0	2	1	45	3.31095	
2967	2	1	0	0	4	10	45	3.31402	
3032	1	1	405.562	0	2	10	45	3.30736	
3032	2	1	256.438	0	1	10	45	3.3308	
3033	1	1	0	0	4	1	45	3.3141	
3034	1	1	449.53	0	2	10	45	3.30845	
3034	2	1	212.47	0	1	10	45	3.33065	
3041	1	1	0	0	4	1	45	3.30989	
3082	1	1	297.512	0	2	1	45	3.31207	
3082	2	1	0	0	4	1	45	3.31799	
3089	1	1	0	0	4	1	45	3.31194	
3090	1	1	0	0	4	1	45	3.31084	
3106	1	1	0	0	4	1	45	3.31338	
3107	1	1	0	0	4	1	45	3.30904	
3114	1	1	312.991	0	2	1	45	3.3121	
3114	2	1	0	0	4	1	45	3.34141	
3128	1	1	228.025	0	2	10	45	3.30918	
3128	2	1	0	0	4	10	45	3.3324	
3138	1	1	0	0	3	10	45	3.3097	
3138	2	1	0	0	4	10	45	3.33991	
3156	1	1	662	0	1	1	45	3.31183	
3159	1	1	0	0	4	1	45	3.30956	
3162	1	1	0	0	4	1	45	3.31011	
3171	1	1	0	0	4	10	45	3.30767	
3173	1	1	0	0	4	1	45	3.31115	
3184	1	1	0	0	4	1	45	3.31449	
3187	1	1	0	0	4	1	45	3.31367	
3222	1	1	0	0	4	1	45	3.31265	
3223	1	1	0	0	4	10	45	3.3259	
3233	1	1	0	0	4	10	45	3.325	
3234	1	1	0	0	4	10	45	3.30874	
3236	1	1	0	0	4	1	45	3.31033	
3247	1	1	0	0	4	10	45	3.32285	
3262	1	1	0	0	4	10	45	3.3153	
3276	1	1	0	0	4	10	45	3.30785	
3292	1	1	468.435	0	2	1	45	3.3117	
3292	2	1	0	0	4	1	45	3.32476	
3310	1	1	0	0	4	10	45	3.30677	
3319	1	1	0	0	4	1	45	3.3139	
3327	1	1	0	0	4	10	45	3.30779	
3328	1	1	0	0	4	1	45	3.30907	
3335	1	1	0	0	4	10	45	3.32566	
3351	1	1	0	0	4	1	45	3.3098	
3378	1	1	0	0	4	1	45	3.31087	
3380	1	1	0	0	4	10	45	3.30855	
3395	1	1	0	0	4	10	45	3.31889	
3398	1	1	662	0	1	10	45	3.31962	
3400	1	1	0	0	4	10	45	3.31039	
3406	1	1	0	0	4	1	45	3.31297	
3416	1	1	0	0	4	1	45	3.31203	
3425	1	1	470.082	0	2	1	45	3.31274	
3425	2	1	77.8319	0	2	1	45	3.33755	
3425	3	1	114.086	0	1	10	45	3.363	
3428	1	1	0	0	4	1	45	3.31371	
3429	1	1	229.305	0	2	1	45	3.31418	
3429	2	1	0	0	4	1	45	3.32099	
3431	1	1	0	0	4	1	45	3.31407	
3438	1	1	0	0	4	10	45	3.32358	
3439	1	1	0	0	4	1	45	3.31183	
3447	1	1	109.991	0	2	10	45	3.30749	
3447	2	1	0	0	4	10	45	3.32177	
3448	1	1	0	0	4	1	45	3.31419	
3457	1	1	0	0	4	10	45	3.32294	
3463	1	1	0	0	4	1	45	3.3132	
3477	1	1	0	0	4	10	45	3.30749	
3483	1	1	0	0	4	1	45	3.31043	
3484	1	1	271.805	0	2	10	45	3.31802	
3484	2	1	214.484	0	2	10	45	3.31976	
3484	3	1	0	0	4	1	45	3.32281	
3491	1	1	341.784	0	2	10	45	3.30759	
3491	2	1	0	0	3	10	45	3.33781	
3491	3	1	0	0	4	1	45	3.34408	
3496	1	1	36.6179	0	2	10	45	3.30772	
3496	2	1	433.898	0	2	10	45	3.32629	
3496	3	1	191.484	0	1	10	45	3.33333	
3506	1	1	0	0	4	10	45	3.30869	
3519	1	1	0	0	4	1	45	3.31567	
3528	1	1	30.0437	0	2	1	45	3.31205	
3528	2	1	0	0	4	1	45	3.33934	
3529	1	1	0	0	4	1	45	3.31028	
3537	1	1	0	0	4	1	45	3.31196	
3541	1	1	0	0	4	10	45	3.32424	
3558	1	1	0	0	4	10	45	3.31426	
3560	1	1	424.738	0	2	10	45	3.30849	
3560	2	1	0	0	4	10	45	3.31164	
3566	1	1	0	0	4	10	45	3.31893	
3567	1	1	0	0	4	1	45	3.31105	
3574	1	1	0	0	4	10	45	3.32831	
3582	1	1	662	0	1	10	45	3.30983	
3589	1	1	0	0	4	10	45	3.30716	
3590	1	1	0	0	4	1	45	3.31477	
3605	1	1	0	0	4	1	45	3.314	
3606	1	1	0	0	4	10	45	3.3086	
3617	1	1	180.038	0	2	1	45	3.31215	
3617	2	1	0	0	4	1	45	3.34499	
3622	1	1	0	0	4	1	45	3.31334	
3626	1	1	0	0	4	10	45	3.31536	
3630	1	1	0	0	4	10	45	3.33039	
3660	1	1	0	0	4	1	45	3.30993	
3664	1	1	0	0	4	1	45	3.3114	
3685	1	1	0	0	4	1	45	3.30998	
3689	1	1	0	0	4	1	45	3.31473	
3708	1	1	0	0	4	1	45	3.31503	
3732	1	1	0	0	4	1	45	3.31387	
3741	1	1	0	0	4	10	45	3.3361	
3794	1	1	662	0	1	1	45	3.31321	
3818	1	1	662	0	1	1	45	3.31207	
3822	1	1	0	0	4	1	45	3.31257	
3825	1	1	0	0	4	1	45	3.31539	
3827	1	1	0	0	4	1	45	3.31494	
3829	1	1	0	0	4	1	45	3.30984	
3841	1	1	0	0	4	1	45	3.31336	
3852	1	1	0	0	4	1	45	3.30922	
3860	1	1	0	0	4	1	45	3.31027	
3861	1	1	662	0	1	10	45	3.31271	
3873	1	1	0	0	4	10	45	3.32233	
3885	1	1	0	0	4	10	45	3.30889	
3921	1	1	0	0	4	10	45	3.30775	
3922	1	1	118.51	0	2	1	45	3.31129	
3922	2	1	543.49	0	1	1	45	3.32896	
3931	1	1	0	0	4	1	45	3.31006	
3933	1	1	0	0	4	1	45	3.31095	
3936	1	1	222.647	0	2	10	45	3.31599	
3936	2	1	0	0	4	10	45	3.3354	
3940	1	1	0	0	4	1	45	3.31295	
3949	1	1	0	0	4	10	45	3.31493	
3959	1	1	0	0	4	1	45	3.31493	
3960	1	1	0	0	4	1	45	3.3111	
3979	1	1	38.2459	0	2	1	45	3.31451	
3979	2	1	0	0	4	1	45	3.32564	
4010	1	1	0	0	4	1	45	3.31308	
4012	1	1	0	0	4	10	45	3.33555	
4013	1	1	260.43	0	2	1	45	3.31316	
4013	2	1	0	0	4	1	45	3.31543	
4016	1	1	0	0	4	1	45	3.31048	
4029	1	1	0	0	4	1	45	3.31487	
4040	1	1	0	0	4	1	45	3.3101	
4049	1	1	464.01	0	2	1	45	3.30909	
4049	2	1	197.99	0	1	10	45	3.34081	
4050	1	1	0	0	4	10	45	3.33946	
4065	1	1	0	0	4	10	45	3.31155	
4071	1	1	0	0	4	1	45	3.31422	
4093	1	1	0	0	4	1	45	3.3105	
4095	1	1	0	0	4	1	45	3.30924	
4100	1	1	0	0	4	1	45	3.31461	
4104	1	1	0	0	4	10	45	3.3076	
4118	1	1	212.697	0	2	1	45	3.30871	
4118	2	1	0	0	4	1	45	3.34181	
4127	1	1	0	0	4	1	45	3.31455	
4135	1	1	0	0	4	1	45	3.33822	
4136	1	1	0	0	4	10	45	3.30635	
4143	1	1	0	0	4	10	45	3.30712	
4148	1	1	662	0	1	1	45	3.30994	
4162	1	1	0	0	4	1	45	3.31166	
4166	1	1	0	0	4	1	45	3.31409	
4171	1	1	0	0	4	1	45	3.32014	
4173	1	1	0	0	4	10	45	3.3086	
4181	1	1	0	0	4	10	45	3.30854	
4182	1	1	0	0	4	1	45	3.31151	
4185	1	1	0	0	4	1	45	3.3215	
4186	1	1	0	0	4	1	45	3.3146	
4197	1	1	0	0	4	1	45	3.31505	
4210	1	1	315.648	0	2	1	45	3.31078	
4210	2	1	0	0	4	1	45	3.32453	
4211	1	1	0	0	4	1	45	3.31046	
4224	1	1	172.895	0	2	10	45	3.31253	
4224	2	1	0	0	4	1	45	3.32297	
4231	1	1	100.162	0	2	10	45	3.3106	
4231	2	1	212.648	0	2	1	45	3.31315	
4231	3	1	0	0	4	10	45	3.32112	
4237	1	1	0	0	4	1	45	3.31138	
4238	1	1	335.676	0	2	1	45	3.31304	
